Date;Heure;Score;Score max;Essai;;;;;;;;;;;;MOY score;Entendu score;temps jeu;Nombre essai;Temps moyen essai (secondes) 
23/07/2023;00:27:23;44;109;783;;;;;;;;;;;;;;;;
23/07/2023;00:27:26;85;109;784;;;;;;;;;;;;;;;;
23/07/2023;00:27:28;73;109;785;;;;;;;;;;;;;;;;
23/07/2023;00:27:29;51;109;786;;;;;;;;;;;;;;;;
23/07/2023;00:27:31;59;109;787;;;;;;;;;;;;;;;;
23/07/2023;00:27:33;71;109;788;;;;;;;;;;;;;;;;
23/07/2023;00:27:33;5;109;789;;;;;;;;;;;;;;;;
23/07/2023;00:27:36;76;109;790;;;;;;;;;;;;;;;;
23/07/2023;00:27:38;49;109;791;;;;;;;;;;;;;;;;
23/07/2023;00:27:41;84;109;792;;;;;;;;;;;;;;;;
23/07/2023;00:27:42;38;109;793;;;;;;;;;;;;;;;;
23/07/2023;00:27:45;88;109;794;;;;;;;;;;;;;;;;
23/07/2023;00:27:47;81;109;795;;;;;;;;;;;;;;;;
23/07/2023;00:27:50;72;109;796;;;;;;;;;;;;;;;;
23/07/2023;00:27:51;38;109;797;;;;;;;;;;;;;;;;
23/07/2023;00:27:53;73;109;798;;;;;;;;;;;;;;;;
23/07/2023;00:27:55;54;109;799;;;;;;;;;;;;;;;;
23/07/2023;00:27:56;37;109;800;;;;;;;;;;;;;;;;
23/07/2023;00:27:57;56;109;801;;;;;;;;;;;;;;;;
23/07/2023;00:28:00;79;109;802;;;;;;;;;;;;;;;;
23/07/2023;00:28:02;66;109;803;;;;;;;;;;;;;;;;
23/07/2023;00:28:05;80;109;804;;;;;;;;;;;;;;;;
23/07/2023;00:28:08;82;109;805;;;;;;;;;;;;;;;;
23/07/2023;00:28:12;104;109;806;;;;;;;;;;;;;;;;
23/07/2023;00:28:14;61;109;807;;;;;;;;;;;;;;;;
23/07/2023;00:28:16;69;109;808;;;;;;;;;;;;;;;;
23/07/2023;00:28:18;68;109;809;;;;;;;;;;;;;;;;
23/07/2023;00:28:21;85;109;810;;;;;;;;;;;;;;;;
23/07/2023;00:28:22;46;109;811;;;;;;;;;;;;;;;;
23/07/2023;00:28:24;46;109;812;;;;;;;;;;;;;;;;
23/07/2023;00:28:27;91;109;813;;;;;;;;;;;;;;;;
23/07/2023;00:28:29;82;109;814;;;;;;;;;;;;;;;;
23/07/2023;00:28:32;80;109;815;;;;;;;;;;;;;;;;
23/07/2023;00:28:34;81;109;816;;;;;;;;;;;;;;;;
23/07/2023;00:28:37;83;109;817;;;;;;;;;;;;;;;;
23/07/2023;00:28:38;52;109;818;;;;;;;;;;;;;;;;
23/07/2023;00:28:40;48;109;819;;;;;;;;;;;;;;;;
23/07/2023;00:28:42;86;109;820;;;;;;;;;;;;;;;;
23/07/2023;00:28:43;23;109;821;;;;;;;;;;;;;;;;
23/07/2023;00:28:45;50;109;822;;;;;;;;;;;;;;;;
23/07/2023;00:28:48;79;109;823;;;;;;;;;;;;;;;;
23/07/2023;00:28:49;57;109;824;;;;;;;;;;;;;;;;
23/07/2023;00:28:52;73;109;825;;;;;;;;;;;;;;;;
23/07/2023;00:28:54;70;109;826;;;;;;;;;;;;;;;;
23/07/2023;00:28:57;76;109;827;;;;;;;;;;;;;;;;
23/07/2023;00:28:59;66;109;828;;;;;;;;;;;;;;;;
23/07/2023;00:29:01;78;109;829;;;;;;;;;;;;;;;;
23/07/2023;00:29:03;56;109;830;;;;;;;;;;;;;;;;
23/07/2023;00:29:06;67;109;831;;;;;;;;;;;;;;;;
23/07/2023;00:29:07;42;109;832;;;;;;;;;;;;;;;;
23/07/2023;00:29:10;70;109;833;;;;;;;;;;;;;;;;
23/07/2023;00:29:11;55;109;834;;;;;;;;;;;;;;;;
23/07/2023;00:29:13;46;109;835;;;;;;;;;;;;;;;;
23/07/2023;00:29:15;66;109;836;;;;;;;;;;;;;;;;
23/07/2023;00:29:17;78;109;837;;;;;;;;;;;;;;;;
23/07/2023;00:29:19;82;109;838;;;;;;;;;;;;;;;;
23/07/2023;00:29:22;66;109;839;;;;;;;;;;;;;;;;
23/07/2023;00:29:24;83;109;840;;;;;;;;;;;;;;;;
23/07/2023;00:29:26;70;109;841;;;;;;;;;;;;;;;;
23/07/2023;00:29:30;90;109;842;;;;;;;;;;;;;;;;
23/07/2023;00:29:31;41;109;843;;;;;;;;;;;;;;;;
23/07/2023;00:29:32;47;109;844;;;;;;;;;;;;;;;;
23/07/2023;00:29:32;2;109;845;;;;;;;;;;;;;;;;
23/07/2023;00:29:33;30;109;846;;;;;;;;;;;;;;;;
23/07/2023;00:29:35;70;109;847;;;;;;;;;;;;;;;;
23/07/2023;00:29:37;61;109;848;;;;;;;;;;;;;;;;
23/07/2023;00:29:39;62;109;849;;;;;;;;;;;;;;;;
23/07/2023;00:29:41;57;109;850;;;;;;;;;;;;;;;;
23/07/2023;00:29:43;65;109;851;;;;;;;;;;;;;;;;
23/07/2023;00:29:44;55;109;852;;;;;;;;;;;;;;;;
23/07/2023;00:29:45;39;109;853;;;;;;;;;;;;;;;;
23/07/2023;00:29:47;50;109;854;;;;;;;;;;;;;;;;
23/07/2023;00:29:49;69;109;855;;;;;;;;;;;;;;;;
23/07/2023;00:29:51;49;109;856;;;;;;;;;;;;;;;;
23/07/2023;00:29:52;59;109;857;;;;;;;;;;;;;;;;
23/07/2023;00:29:54;47;109;858;;;;;;;;;;;;;;;;
23/07/2023;00:29:55;49;109;859;;;;;;;;;;;;;;;;
23/07/2023;00:29:57;62;109;860;;;;;;;;;;;;;;;;
23/07/2023;00:29:59;64;109;861;;;;;;;;;;;;;;;;
23/07/2023;00:29:59;28;109;862;;;;;;;;;;;;;;;;
23/07/2023;00:30:01;58;109;863;;;;;;;;;;;;;;;;
23/07/2023;00:30:03;66;109;864;;;;;;;;;;;;;;;;
23/07/2023;00:30:06;70;109;865;;;;;;;;;;;;;;;;
23/07/2023;00:30:08;63;109;866;;;;;;;;;;;;;;;;
23/07/2023;00:30:10;85;109;867;;;;;;;;;;;;;;;;
23/07/2023;00:30:12;42;109;868;;;;;;;;;;;;;;;;
23/07/2023;00:30:13;48;109;869;;;;;;;;;;;;;;;;
23/07/2023;00:30:16;73;109;870;;;;;;;;;;;;;;;;
23/07/2023;00:30:18;69;109;871;;;;;;;;;;;;;;;;
23/07/2023;00:30:20;74;109;872;;;;;;;;;;;;;;;;
23/07/2023;00:30:23;72;109;873;;;;;;;;;;;;;;;;
23/07/2023;00:30:25;56;109;874;;;;;;;;;;;;;;;;
23/07/2023;00:30:26;47;109;875;;;;;;;;;;;;;;;;
23/07/2023;00:30:28;62;109;876;;;;;;;;;;;;;;;;
23/07/2023;00:30:30;57;109;877;;;;;;;;;;;;;;;;
23/07/2023;00:30:32;71;109;878;;;;;;;;;;;;;;;;
23/07/2023;00:30:35;81;109;879;;;;;;;;;;;;;;;;
23/07/2023;00:30:37;44;109;880;;;;;;;;;;;;;;;;
23/07/2023;00:30:38;41;109;881;;;;;;;;;;;;;;;;
23/07/2023;00:30:40;64;109;882;;;;;;;;;;;;;;;;
23/07/2023;00:30:42;71;109;883;;;;;;;;;;;;;;;;
23/07/2023;00:30:45;90;109;884;;;;;;;;;;;;;;;;
23/07/2023;00:30:47;61;109;885;;;;;;;;;;;;;;;;
23/07/2023;00:30:50;95;109;886;;;;;;;;;;;;;;;;
23/07/2023;00:30:51;40;109;887;;;;;;;;;;;;;;;;
23/07/2023;00:30:54;90;109;888;;;;;;;;;;;;;;;;
23/07/2023;00:30:56;60;109;889;;;;;;;;;;;;;;;;
23/07/2023;00:30:57;52;109;890;;;;;;;;;;;;;;;;
23/07/2023;00:31:00;79;109;891;;;;;;;;;;;;;;;;
23/07/2023;00:31:03;81;109;892;;;;;;;;;;;;;;;;
23/07/2023;00:31:05;66;109;893;;;;;;;;;;;;;;;;
23/07/2023;00:31:06;46;109;894;;;;;;;;;;;;;;;;
23/07/2023;00:31:07;49;109;895;;;;;;;;;;;;;;;;
23/07/2023;00:31:08;14;109;896;;;;;;;;;;;;;;;;
23/07/2023;00:31:10;69;109;897;;;;;;;;;;;;;;;;
23/07/2023;00:31:12;75;109;898;;;;;;;;;;;;;;;;
23/07/2023;00:31:15;76;109;899;;;;;;;;;;;;;;;;
23/07/2023;00:31:17;70;109;900;;;;;;;;;;;;;;;;
23/07/2023;00:31:19;58;109;901;;;;;;;;;;;;;;;;
23/07/2023;00:31:21;77;109;902;;;;;;;;;;;;;;;;
23/07/2023;00:31:23;61;109;903;;;;;;;;;;;;;;;;
23/07/2023;00:31:24;30;109;904;;;;;;;;;;;;;;;;
23/07/2023;00:31:26;63;109;905;;;;;;;;;;;;;;;;
23/07/2023;00:31:28;66;109;906;;;;;;;;;;;;;;;;
23/07/2023;00:31:30;75;109;907;;;;;;;;;;;;;;;;
23/07/2023;00:31:32;65;109;908;;;;;;;;;;;;;;;;
23/07/2023;00:31:33;43;109;909;;;;;;;;;;;;;;;;
23/07/2023;00:31:37;84;109;910;;;;;;;;;;;;;;;;
23/07/2023;00:31:38;62;109;911;;;;;;;;;;;;;;;;
23/07/2023;00:31:41;72;109;912;;;;;;;;;;;;;;;;
23/07/2023;00:31:43;69;109;913;;;;;;;;;;;;;;;;
23/07/2023;00:31:44;34;109;914;;;;;;;;;;;;;;;;
23/07/2023;00:31:45;49;109;915;;;;;;;;;;;;;;;;
23/07/2023;00:31:48;84;109;916;;;;;;;;;;;;;;;;
23/07/2023;00:31:49;38;109;917;;;;;;;;;;;;;;;;
23/07/2023;00:31:52;87;109;918;;;;;;;;;;;;;;;;
23/07/2023;00:31:55;75;109;919;;;;;;;;;;;;;;;;
23/07/2023;00:31:56;54;109;920;;;;;;;;;;;;;;;;
23/07/2023;00:31:59;76;109;921;;;;;;;;;;;;;;;;
23/07/2023;00:32:00;61;109;922;;;;;;;;;;;;;;;;
23/07/2023;00:32:02;63;109;923;;;;;;;;;;;;;;;;
23/07/2023;00:32:06;100;109;924;;;;;;;;;;;;;;;;
23/07/2023;00:32:07;52;109;925;;;;;;;;;;;;;;;;
23/07/2023;00:32:09;59;109;926;;;;;;;;;;;;;;;;
23/07/2023;00:32:12;93;109;927;;;;;;;;;;;;;;;;
23/07/2023;00:32:13;37;109;928;;;;;;;;;;;;;;;;
23/07/2023;00:32:15;42;109;929;;;;;;;;;;;;;;;;
23/07/2023;00:32:16;26;109;930;;;;;;;;;;;;;;;;
23/07/2023;00:32:17;61;109;931;;;;;;;;;;;;;;;;
23/07/2023;00:32:19;63;109;932;;;;;;;;;;;;;;;;
23/07/2023;00:32:21;51;109;933;;;;;;;;;;;;;;;;
23/07/2023;00:32:23;56;109;934;;;;;;;;;;;;;;;;
23/07/2023;00:32:25;70;109;935;;;;;;;;;;;;;;;;
23/07/2023;00:32:28;74;109;936;;;;;;;;;;;;;;;;
23/07/2023;00:32:30;80;109;937;;;;;;;;;;;;;;;;
23/07/2023;00:32:32;44;109;938;;;;;;;;;;;;;;;;
23/07/2023;00:32:32;24;109;939;;;;;;;;;;;;;;;;
23/07/2023;00:32:34;60;109;940;;;;;;;;;;;;;;;;
23/07/2023;00:32:36;48;109;941;;;;;;;;;;;;;;;;
